CrossRoad -4715.0:4735.0
CrossRoad 3670.0:4735.0
CrossRoad 3670.0:-4805.0
CrossRoad 295.0:3100.0
CrossRoad 3670.0:3100.0
CrossRoad 2125.0:3100.0
FourLaneRoad 325.0:3100.0 2095.0:3100.0
FourLaneRoad 2155.0:3100.0 3640.0:3100.0
FourLaneRoad 2125.0:3820.0 2125.0:3130.0
CrossRoad 2125.0:3850.0
CrossRoad 3670.0:3850.0
FourLaneRoad 3670.0:4705.0 3670.0:3880.0
FourLaneRoad 3670.0:3820.0 3670.0:3130.0
CrossRoad 295.0:-755.0
FourLaneRoad 295.0:3070.0 295.0:-725.0
CrossRoad -4715.0:-755.0
FourLaneRoad 265.0:-755.0 -4685.0:-755.0
CrossRoad 835.0:-4805.0
FourLaneRoad 3640.0:-4805.0 865.0:-4805.0
CrossRoad 835.0:-755.0
FourLaneRoad 805.0:-755.0 325.0:-755.0
FourLaneRoad 865.0:-755.0 3640.0:-755.0
CrossRoad 3670.0:-755.0
FourLaneRoad 3670.0:3070.0 3670.0:-725.0
CrossRoad 3235.0:3850.0
FourLaneRoad 2155.0:3850.0 3205.0:3850.0
FourLaneRoad 3265.0:3850.0 3640.0:3850.0
FourLaneRoad 3235.0:3880.0 3235.0:4705.0
CrossRoad 3235.0:4735.0
FourLaneRoad 3265.0:4735.0 3640.0:4735.0
CrossRoad -185.0:3100.0
FourLaneRoad 265.0:3100.0 -155.0:3100.0
FourLaneRoad -185.0:3130.0 -185.0:4705.0
CrossRoad -185.0:4735.0
FourLaneRoad -4685.0:4735.0 -215.0:4735.0
FourLaneRoad -155.0:4735.0 3205.0:4735.0
CrossRoad 835.0:-4475.0
FourLaneRoad 835.0:-4775.0 835.0:-4505.0
FourLaneRoad 805.0:-4475.0 -890.0:-4475.0
CrossRoad -920.0:-4475.0
FourLaneRoad -920.0:-4445.0 -920.0:-4280.0
CrossRoad -920.0:-4250.0
FourLaneRoad -920.0:-4220.0 -920.0:-4055.0
CrossRoad -920.0:-4025.0
FourLaneRoad -890.0:-4025.0 805.0:-4025.0
CrossRoad 835.0:-4025.0
FourLaneRoad 835.0:-4445.0 835.0:-4055.0
FourLaneRoad -950.0:-4250.0 -4685.0:-4250.0
CrossRoad -4715.0:-4250.0
FourLaneRoad -4715.0:-4220.0 -4715.0:-785.0
FourLaneRoad -215.0:3100.0 -4685.0:3100.0
CrossRoad -4715.0:3100.0
FourLaneRoad -4715.0:-725.0 -4715.0:3070.0
FourLaneRoad -4715.0:3130.0 -4715.0:4705.0
CrossRoad 835.0:-3800.0
FourLaneRoad 835.0:-3995.0 835.0:-3830.0
CrossRoad 835.0:-3185.0
FourLaneRoad 835.0:-3770.0 835.0:-3215.0
FourLaneRoad 835.0:-3155.0 835.0:-785.0
FourLaneRoad 865.0:-3185.0 3640.0:-3185.0
FourLaneRoad 865.0:-3800.0 3640.0:-3800.0
CrossRoad 3670.0:-3800.0
FourLaneRoad 3670.0:-3830.0 3670.0:-4775.0
CrossRoad 3670.0:-3185.0
FourLaneRoad 3670.0:-785.0 3670.0:-3155.0
FourLaneRoad 3670.0:-3215.0 3670.0:-3770.0
NetworkPoint 3025.0:-770.0 -> 3070.0:-770.0
NetworkPoint -4280.0:-4235.0 -> -4325.0:-4235.0
NetworkPoint 3685.0:-1175.0 -> 3685.0:-1130.0
NetworkPoint 3655.0:55.0 -> 3655.0:10.0
NetworkPoint -4715.0:-755.0 -> -4730.0:-785.0 -4685.0:-770.0
NetworkPoint -1490.0:4720.0 -> -1445.0:4720.0
NetworkPoint 910.0:4750.0 -> 865.0:4750.0
NetworkPoint -3200.0:-740.0 -> -3245.0:-740.0
NetworkPoint 1600.0:3115.0 -> 1555.0:3115.0
NetworkPoint 3355.0:4720.0 -> 3400.0:4720.0
NetworkPoint 2425.0:-4790.0 -> 2380.0:-4790.0
NetworkPoint -3410.0:3115.0 -> -3455.0:3115.0
NetworkPoint -2615.0:-770.0 -> -2570.0:-770.0
NetworkPoint 1405.0:-3200.0 -> 1450.0:-3200.0
NetworkPoint 1345.0:-740.0 -> 1300.0:-740.0
NetworkPoint -905.0:-4085.0 -> -905.0:-4055.0
NetworkPoint 3655.0:3070.0 -> 3655.0:3025.0
NetworkPoint 3685.0:1840.0 -> 3685.0:1885.0
NetworkPoint 1090.0:3085.0 -> 1135.0:3085.0
NetworkPoint -1310.0:-740.0 -> -1355.0:-740.0
NetworkPoint -4700.0:-410.0 -> -4700.0:-365.0
NetworkPoint -4730.0:820.0 -> -4730.0:775.0
NetworkPoint 2665.0:-3200.0 -> 2710.0:-3200.0
NetworkPoint 2605.0:-740.0 -> 2560.0:-740.0
NetworkPoint 850.0:-2480.0 -> 850.0:-2435.0
NetworkPoint -2780.0:3115.0 -> -2825.0:3115.0
NetworkPoint -80.0:-4490.0 -> -35.0:-4490.0
NetworkPoint 850.0:-4355.0 -> 850.0:-4310.0
NetworkPoint 820.0:-3125.0 -> 820.0:-3155.0
NetworkPoint -4730.0:4570.0 -> -4730.0:4525.0
NetworkPoint 835.0:-770.0 -> 820.0:-785.0
NetworkPoint -4730.0:-3935.0 -> -4730.0:-3980.0
NetworkPoint 1615.0:-3170.0 -> 1570.0:-3170.0
NetworkPoint -635.0:3085.0 -> -590.0:3085.0
NetworkPoint -3695.0:-4265.0 -> -3650.0:-4265.0
NetworkPoint 955.0:-3815.0 -> 1000.0:-3815.0
NetworkPoint 3100.0:3835.0 -> 3145.0:3835.0
NetworkPoint 3400.0:3835.0 -> 3445.0:3835.0
NetworkPoint -4550.0:3085.0 -> -4505.0:3085.0
NetworkPoint -4700.0:-320.0 -> -4700.0:-275.0
NetworkPoint -4730.0:910.0 -> -4730.0:865.0
NetworkPoint 2935.0:4750.0 -> 2890.0:4750.0
NetworkPoint 505.0:-770.0 -> 550.0:-770.0
NetworkPoint -4010.0:4720.0 -> -3965.0:4720.0
NetworkPoint 310.0:2470.0 -> 310.0:2515.0
NetworkPoint 2110.0:3280.0 -> 2110.0:3235.0
NetworkPoint -2750.0:4720.0 -> -2705.0:4720.0
NetworkPoint -905.0:-4130.0 -> -905.0:-4085.0
NetworkPoint 3685.0:-1130.0 -> 3685.0:-1085.0
NetworkPoint 3655.0:100.0 -> 3655.0:55.0
NetworkPoint 3655.0:3025.0 -> 3655.0:2980.0
NetworkPoint 3685.0:1795.0 -> 3685.0:1840.0
NetworkPoint -4460.0:-740.0 -> -4505.0:-740.0
NetworkPoint 70.0:4720.0 -> 115.0:4720.0
NetworkPoint -4700.0:-455.0 -> -4700.0:-410.0
NetworkPoint -4730.0:775.0 -> -4730.0:730.0
NetworkPoint 3295.0:-3200.0 -> 3340.0:-3200.0
NetworkPoint 3235.0:-740.0 -> 3190.0:-740.0
NetworkPoint -755.0:3115.0 -> -800.0:3115.0
NetworkPoint 40.0:-770.0 -> 85.0:-770.0
NetworkPoint 130.0:-4460.0 -> 85.0:-4460.0
NetworkPoint 2110.0:3325.0 -> 2110.0:3280.0
NetworkPoint -860.0:-4010.0 -> -890.0:-4010.0
NetworkPoint 2980.0:3865.0 -> 2935.0:3865.0
NetworkPoint 1165.0:-4790.0 -> 1120.0:-4790.0
NetworkPoint -4730.0:-3980.0 -> -4730.0:-4025.0
NetworkPoint -230.0:-4010.0 -> -275.0:-4010.0
NetworkPoint -4700.0:2515.0 -> -4700.0:2560.0
NetworkPoint 2980.0:-3815.0 -> 3025.0:-3815.0
NetworkPoint 2650.0:3085.0 -> 2695.0:3085.0
NetworkPoint -2300.0:-4265.0 -> -2255.0:-4265.0
NetworkPoint -200.0:3355.0 -> -200.0:3310.0
NetworkPoint -2525.0:3085.0 -> -2480.0:3085.0
NetworkPoint -4700.0:-365.0 -> -4700.0:-320.0
NetworkPoint -4730.0:865.0 -> -4730.0:820.0
NetworkPoint -4700.0:2560.0 -> -4700.0:2605.0
NetworkPoint -1610.0:4750.0 -> -1655.0:4750.0
NetworkPoint -4700.0:-2240.0 -> -4700.0:-2195.0
NetworkPoint -4730.0:-1010.0 -> -4730.0:-1055.0
NetworkPoint 2695.0:3115.0 -> 2650.0:3115.0
NetworkPoint 2395.0:-770.0 -> 2440.0:-770.0
NetworkPoint 850.0:-4310.0 -> 850.0:-4265.0
NetworkPoint 820.0:-3080.0 -> 820.0:-3125.0
NetworkPoint 2875.0:-3170.0 -> 2830.0:-3170.0
NetworkPoint 3655.0:2935.0 -> 3655.0:2890.0
NetworkPoint 3685.0:1705.0 -> 3685.0:1750.0
NetworkPoint -995.0:-4235.0 -> -1040.0:-4235.0
NetworkPoint -2390.0:-4235.0 -> -2435.0:-4235.0
NetworkPoint -4730.0:-3890.0 -> -4730.0:-3935.0
NetworkPoint 3655.0:4030.0 -> 3655.0:3985.0
NetworkPoint 2110.0:3235.0 -> 2110.0:3190.0
NetworkPoint 2845.0:-4820.0 -> 2890.0:-4820.0
NetworkPoint 280.0:4750.0 -> 235.0:4750.0
NetworkPoint 3685.0:3580.0 -> 3685.0:3625.0
NetworkPoint 3655.0:-1820.0 -> 3655.0:-1865.0
NetworkPoint 970.0:3115.0 -> 925.0:3115.0
NetworkPoint -200.0:3445.0 -> -200.0:3400.0
NetworkPoint -4505.0:-770.0 -> -4460.0:-770.0
NetworkPoint 310.0:2560.0 -> 310.0:2605.0
NetworkPoint 1165.0:-3785.0 -> 1120.0:-3785.0
NetworkPoint 2725.0:4720.0 -> 2770.0:4720.0
NetworkPoint 3685.0:3625.0 -> 3685.0:3670.0
NetworkPoint -4040.0:3115.0 -> -4085.0:3115.0
NetworkPoint -3245.0:-770.0 -> -3200.0:-770.0
NetworkPoint 715.0:-740.0 -> 670.0:-740.0
NetworkPoint 460.0:3085.0 -> 505.0:3085.0
NetworkPoint 3655.0:3895.0 -> 3655.0:3880.0
NetworkPoint -4700.0:2470.0 -> -4700.0:2515.0
NetworkPoint 2035.0:-3200.0 -> 2080.0:-3200.0
NetworkPoint 1975.0:-740.0 -> 1930.0:-740.0
NetworkPoint 3685.0:-4055.0 -> 3685.0:-4010.0
NetworkPoint 850.0:-4400.0 -> 850.0:-4355.0
NetworkPoint -200.0:3310.0 -> -200.0:3265.0
NetworkPoint 3655.0:-1730.0 -> 3655.0:-1775.0
NetworkPoint -4670.0:3115.0 -> -4685.0:3115.0
NetworkPoint -4700.0:4345.0 -> -4700.0:4390.0
NetworkPoint 3325.0:3115.0 -> 3280.0:3115.0
NetworkPoint -170.0:3175.0 -> -170.0:3220.0
NetworkPoint -4700.0:-2285.0 -> -4700.0:-2240.0
NetworkPoint -4730.0:-1055.0 -> -4730.0:-1100.0
NetworkPoint -1265.0:3085.0 -> -1220.0:3085.0
NetworkPoint 1960.0:4720.0 -> 2005.0:4720.0
NetworkPoint 2470.0:3835.0 -> 2515.0:3835.0
NetworkPoint -4700.0:4390.0 -> -4700.0:4435.0
NetworkPoint 3655.0:3985.0 -> 3655.0:3940.0
NetworkPoint 2305.0:4750.0 -> 2260.0:4750.0
NetworkPoint -1040.0:-4265.0 -> -995.0:-4265.0
NetworkPoint 2110.0:3190.0 -> 2110.0:3145.0
NetworkPoint -4730.0:4660.0 -> -4730.0:4615.0
NetworkPoint -4265.0:4750.0 -> -4310.0:4750.0
NetworkPoint 3655.0:-1865.0 -> 3655.0:-1910.0
NetworkPoint 40.0:3115.0 -> -5.0:3115.0
NetworkPoint -200.0:3400.0 -> -200.0:3355.0
NetworkPoint 3190.0:-3785.0 -> 3145.0:-3785.0
NetworkPoint 310.0:2515.0 -> 310.0:2560.0
NetworkPoint -4640.0:4720.0 -> -4595.0:4720.0
NetworkPoint -3650.0:-4235.0 -> -3695.0:-4235.0
NetworkPoint -1220.0:-770.0 -> -1175.0:-770.0
NetworkPoint 850.0:-2345.0 -> 850.0:-2300.0
NetworkPoint -440.0:-4040.0 -> -395.0:-4040.0
NetworkPoint -3380.0:4720.0 -> -3335.0:4720.0
NetworkPoint 3655.0:2980.0 -> 3655.0:2935.0
NetworkPoint 3685.0:1750.0 -> 3685.0:1795.0
NetworkPoint -4700.0:2425.0 -> -4700.0:2470.0
NetworkPoint 820.0:-3995.0 -> 
NetworkPoint -590.0:-770.0 -> -545.0:-770.0
NetworkPoint -500.0:-4460.0 -> -545.0:-4460.0
NetworkPoint -2570.0:-740.0 -> -2615.0:-740.0
NetworkPoint 3685.0:3715.0 -> 3685.0:3760.0
NetworkPoint 3685.0:-3020.0 -> 3685.0:-2975.0
NetworkPoint -1895.0:-770.0 -> -1850.0:-770.0
NetworkPoint 2125.0:-3200.0 -> 2170.0:-3200.0
NetworkPoint 2065.0:-740.0 -> 2020.0:-740.0
NetworkPoint 1810.0:3085.0 -> 1855.0:3085.0
NetworkPoint -4055.0:4720.0 -> -4010.0:4720.0
NetworkPoint -3110.0:-740.0 -> -3155.0:-740.0
NetworkPoint -2060.0:3115.0 -> -2105.0:3115.0
NetworkPoint 1075.0:-3170.0 -> 1030.0:-3170.0
NetworkPoint 2515.0:-4790.0 -> 2470.0:-4790.0
NetworkPoint -4235.0:-4265.0 -> -4190.0:-4265.0
NetworkPoint 2110.0:3130.0 -> 
NetworkPoint 3310.0:4720.0 -> 3355.0:4720.0
NetworkPoint 1675.0:-3815.0 -> 1720.0:-3815.0
NetworkPoint 3655.0:1045.0 -> 3655.0:1000.0
NetworkPoint 3685.0:-185.0 -> 3685.0:-140.0
NetworkPoint 3685.0:2740.0 -> 3685.0:2785.0
NetworkPoint -3830.0:3085.0 -> -3785.0:3085.0
NetworkPoint 130.0:3115.0 -> 85.0:3115.0
NetworkPoint 2260.0:4750.0 -> 2215.0:4750.0
NetworkPoint 1045.0:-4820.0 -> 1090.0:-4820.0
NetworkPoint -125.0:-4490.0 -> -80.0:-4490.0
NetworkPoint -2915.0:4750.0 -> -2960.0:4750.0
NetworkPoint 3655.0:-3710.0 -> 3655.0:-3755.0
NetworkPoint -3560.0:-4235.0 -> -3605.0:-4235.0
NetworkPoint 1090.0:-770.0 -> 1135.0:-770.0
NetworkPoint 820.0:-4055.0 -> 820.0:-4100.0
NetworkPoint -1655.0:4750.0 -> -1700.0:4750.0
NetworkPoint -4730.0:-3035.0 -> -4730.0:-3080.0
NetworkPoint -3290.0:4720.0 -> -3245.0:4720.0
NetworkPoint -170.0:4030.0 -> -170.0:4075.0
NetworkPoint -485.0:-4040.0 -> -440.0:-4040.0
NetworkPoint 3685.0:-3065.0 -> 3685.0:-3020.0
NetworkPoint 3355.0:3835.0 -> 3400.0:3835.0
NetworkPoint -4700.0:580.0 -> -4700.0:625.0
NetworkPoint -4730.0:1810.0 -> -4730.0:1765.0
NetworkPoint -635.0:-770.0 -> -590.0:-770.0
NetworkPoint -545.0:-4460.0 -> -590.0:-4460.0
NetworkPoint 850.0:-3365.0 -> 850.0:-3320.0
NetworkPoint 820.0:-2135.0 -> 820.0:-2180.0
NetworkPoint 1420.0:4720.0 -> 1465.0:4720.0
NetworkPoint 820.0:-4190.0 -> 820.0:-4235.0
NetworkPoint 3655.0:3880.0 -> 3640.0:3865.0 3670.0:3865.0 3655.0:3820.0
NetworkPoint 3685.0:2650.0 -> 3685.0:2695.0
NetworkPoint -590.0:-740.0 -> -635.0:-740.0
NetworkPoint 490.0:-4010.0 -> 445.0:-4010.0
NetworkPoint 160.0:4720.0 -> 205.0:4720.0
NetworkPoint -1805.0:3085.0 -> -1760.0:3085.0
NetworkPoint 3655.0:-875.0 -> 3655.0:-920.0
NetworkPoint -3200.0:3085.0 -> -3155.0:3085.0
NetworkPoint -800.0:3115.0 -> -845.0:3115.0
NetworkPoint 1675.0:-4820.0 -> 1720.0:-4820.0
NetworkPoint -890.0:4750.0 -> -935.0:4750.0
NetworkPoint 2335.0:-3170.0 -> 2290.0:-3170.0
NetworkPoint -170.0:3940.0 -> -170.0:3985.0
NetworkPoint 3655.0:-3755.0 -> 3655.0:-3770.0
NetworkPoint -1175.0:3085.0 -> -1130.0:3085.0
NetworkPoint -2975.0:-4265.0 -> -2930.0:-4265.0
NetworkPoint 3595.0:-3170.0 -> 3550.0:-3170.0
NetworkPoint 820.0:-4100.0 -> 820.0:-4145.0
NetworkPoint -1670.0:-4235.0 -> -1715.0:-4235.0
NetworkPoint 2305.0:-4820.0 -> 2350.0:-4820.0
NetworkPoint -260.0:4750.0 -> -305.0:4750.0
NetworkPoint 3685.0:-3110.0 -> 3685.0:-3065.0
NetworkPoint -2345.0:-4265.0 -> -2300.0:-4265.0
NetworkPoint 3565.0:-4820.0 -> 3610.0:-4820.0
NetworkPoint 1000.0:4750.0 -> 955.0:4750.0
NetworkPoint 850.0:-3455.0 -> 850.0:-3410.0
NetworkPoint 820.0:-2225.0 -> 820.0:-2270.0
NetworkPoint -200.0:4255.0 -> -200.0:4210.0
NetworkPoint 2140.0:3820.0 -> 2155.0:3835.0 2125.0:3835.0
NetworkPoint -3785.0:-770.0 -> -3740.0:-770.0
NetworkPoint -4700.0:-1340.0 -> -4700.0:-1295.0
NetworkPoint 1885.0:-3785.0 -> 1840.0:-3785.0
NetworkPoint 805.0:-4490.0 -> 
NetworkPoint 850.0:-3410.0 -> 850.0:-3365.0
NetworkPoint 820.0:-2180.0 -> 820.0:-2225.0
NetworkPoint -2030.0:4720.0 -> -1985.0:4720.0
NetworkPoint 1495.0:-3200.0 -> 1540.0:-3200.0
NetworkPoint 1435.0:-740.0 -> 1390.0:-740.0
NetworkPoint 3685.0:2605.0 -> 3685.0:2650.0
NetworkPoint -4700.0:-4220.0 -> -4700.0:-4175.0
NetworkPoint -4730.0:-2990.0 -> -4730.0:-3035.0
NetworkPoint 790.0:4720.0 -> 835.0:4720.0
NetworkPoint -4700.0:535.0 -> -4700.0:580.0
NetworkPoint -4730.0:1765.0 -> -4730.0:1720.0
NetworkPoint 3655.0:-920.0 -> 3655.0:-965.0
NetworkPoint 1885.0:-4790.0 -> 1840.0:-4790.0
NetworkPoint -200.0:4345.0 -> -200.0:4300.0
NetworkPoint -905.0:-4055.0 -> 
NetworkPoint -545.0:3085.0 -> -500.0:3085.0
NetworkPoint 2680.0:4720.0 -> 2725.0:4720.0
NetworkPoint 3655.0:955.0 -> 3655.0:910.0
NetworkPoint 3685.0:-275.0 -> 3685.0:-230.0
NetworkPoint 3370.0:3085.0 -> 3415.0:3085.0
NetworkPoint 1045.0:-3815.0 -> 1090.0:-3815.0
NetworkPoint 3190.0:3835.0 -> 3205.0:3835.0
NetworkPoint 820.0:-4145.0 -> 820.0:-4190.0
NetworkPoint 3685.0:2695.0 -> 3685.0:2740.0
NetworkPoint 3565.0:-3815.0 -> 3610.0:-3815.0
NetworkPoint -4460.0:3085.0 -> -4415.0:3085.0
NetworkPoint 3685.0:-3155.0 -> 3685.0:-3110.0
NetworkPoint 1630.0:4750.0 -> 1585.0:4750.0
NetworkPoint -755.0:-4490.0 -> -710.0:-4490.0
NetworkPoint 3235.0:3865.0 -> 3250.0:3880.0
NetworkPoint 3220.0:4480.0 -> 3220.0:4435.0
NetworkPoint -3545.0:4750.0 -> -3590.0:4750.0
NetworkPoint 850.0:-3500.0 -> 850.0:-3455.0
NetworkPoint 820.0:-2270.0 -> 820.0:-2315.0
NetworkPoint 3115.0:-770.0 -> 3160.0:-770.0
NetworkPoint -4190.0:-4235.0 -> -4235.0:-4235.0
NetworkPoint 3655.0:-830.0 -> 3655.0:-875.0
NetworkPoint 310.0:580.0 -> 310.0:625.0
NetworkPoint 280.0:1810.0 -> 280.0:1765.0
NetworkPoint -4730.0:-3080.0 -> -4730.0:-3125.0
NetworkPoint -4715.0:-770.0 -> -4730.0:-785.0
NetworkPoint -4700.0:-1385.0 -> -4700.0:-1340.0
NetworkPoint -170.0:3985.0 -> -170.0:4030.0
NetworkPoint -4700.0:490.0 -> -4700.0:535.0
NetworkPoint -4730.0:1720.0 -> -4730.0:1675.0
NetworkPoint 3655.0:-965.0 -> 3655.0:-1010.0
NetworkPoint 3220.0:4570.0 -> 3220.0:4525.0
NetworkPoint -200.0:4300.0 -> -200.0:4255.0
NetworkPoint -3320.0:3115.0 -> -3365.0:3115.0
NetworkPoint -2525.0:-770.0 -> -2480.0:-770.0
NetworkPoint 1180.0:3085.0 -> 1225.0:3085.0
NetworkPoint -4685.0:4720.0 -> -4640.0:4720.0
NetworkPoint -1220.0:-740.0 -> -1265.0:-740.0
NetworkPoint -1265.0:-770.0 -> -1220.0:-770.0
NetworkPoint 850.0:-1445.0 -> 850.0:-1400.0
NetworkPoint 2755.0:-3200.0 -> 2800.0:-3200.0
NetworkPoint 2695.0:-740.0 -> 2650.0:-740.0
NetworkPoint -2690.0:3115.0 -> -2735.0:3115.0
NetworkPoint -1430.0:3115.0 -> -1475.0:3115.0
NetworkPoint -4700.0:-1475.0 -> -4700.0:-1430.0
NetworkPoint 1705.0:-3170.0 -> 1660.0:-3170.0
NetworkPoint 2305.0:3865.0 -> 2260.0:3865.0
NetworkPoint 3220.0:4435.0 -> 3220.0:4390.0
NetworkPoint -3605.0:-4265.0 -> -3560.0:-4265.0
NetworkPoint 310.0:535.0 -> 310.0:580.0
NetworkPoint 280.0:1765.0 -> 280.0:1720.0
NetworkPoint -4730.0:-3125.0 -> -4730.0:-3170.0
NetworkPoint -2300.0:-4235.0 -> -2345.0:-4235.0
NetworkPoint 850.0:-1580.0 -> 850.0:-1535.0
NetworkPoint 2305.0:-3815.0 -> 2350.0:-3815.0
NetworkPoint 3655.0:1000.0 -> 3655.0:955.0
NetworkPoint 3685.0:-230.0 -> 3685.0:-185.0
NetworkPoint -4700.0:445.0 -> -4700.0:490.0
NetworkPoint -4730.0:1675.0 -> -4730.0:1630.0
NetworkPoint 460.0:-770.0 -> 505.0:-770.0
NetworkPoint 2890.0:4750.0 -> 2845.0:4750.0
NetworkPoint -1715.0:-4265.0 -> -1670.0:-4265.0
NetworkPoint -2285.0:4750.0 -> -2330.0:4750.0
NetworkPoint 505.0:-4490.0 -> 550.0:-4490.0
NetworkPoint 1255.0:-3785.0 -> 1210.0:-3785.0
NetworkPoint -2930.0:-4235.0 -> -2975.0:-4235.0
NetworkPoint 3220.0:4525.0 -> 3220.0:4480.0
NetworkPoint 280.0:-4040.0 -> 325.0:-4040.0
NetworkPoint -2660.0:4720.0 -> -2615.0:4720.0
NetworkPoint 310.0:625.0 -> 310.0:670.0
NetworkPoint 280.0:1855.0 -> 280.0:1810.0
NetworkPoint 250.0:3085.0 -> 265.0:3085.0
NetworkPoint 3385.0:-3200.0 -> 3430.0:-3200.0
NetworkPoint 3325.0:-740.0 -> 3280.0:-740.0
NetworkPoint -1400.0:4720.0 -> -1355.0:4720.0
NetworkPoint 850.0:-1490.0 -> 850.0:-1445.0
NetworkPoint -4505.0:-740.0 -> -4550.0:-740.0
NetworkPoint 1255.0:-4790.0 -> 1210.0:-4790.0
NetworkPoint 2935.0:3865.0 -> 2890.0:3865.0
NetworkPoint -140.0:-4010.0 -> -185.0:-4010.0
NetworkPoint 2050.0:4720.0 -> 2095.0:4720.0
NetworkPoint 2740.0:3085.0 -> 2785.0:3085.0
NetworkPoint 40.0:-740.0 -> -5.0:-740.0
NetworkPoint 310.0:490.0 -> 310.0:535.0
NetworkPoint 280.0:1720.0 -> 280.0:1675.0
NetworkPoint 2560.0:3835.0 -> 2605.0:3835.0
NetworkPoint 2935.0:-3815.0 -> 2980.0:-3815.0
NetworkPoint -2570.0:3085.0 -> -2525.0:3085.0
NetworkPoint -4175.0:4750.0 -> -4220.0:4750.0
NetworkPoint 2485.0:-770.0 -> 2530.0:-770.0
NetworkPoint 2965.0:-3170.0 -> 2920.0:-3170.0
NetworkPoint 2650.0:3115.0 -> 2605.0:3115.0
NetworkPoint -4700.0:-1430.0 -> -4700.0:-1385.0
NetworkPoint 3655.0:1090.0 -> 3655.0:1045.0
NetworkPoint 3685.0:-140.0 -> 3685.0:-95.0
NetworkPoint -1040.0:-4235.0 -> -1085.0:-4235.0
NetworkPoint 2935.0:-4820.0 -> 2980.0:-4820.0
NetworkPoint 370.0:4750.0 -> 325.0:4750.0
NetworkPoint -770.0:4720.0 -> -725.0:4720.0
NetworkPoint 850.0:-1535.0 -> 850.0:-1490.0
NetworkPoint -2480.0:-740.0 -> -2525.0:-740.0
NetworkPoint 925.0:3115.0 -> 880.0:3115.0
NetworkPoint -200.0:4210.0 -> -200.0:4165.0
NetworkPoint -3950.0:3115.0 -> -3995.0:3115.0
NetworkPoint -3155.0:-770.0 -> -3110.0:-770.0
NetworkPoint 2515.0:-3785.0 -> 2470.0:-3785.0
NetworkPoint 550.0:3085.0 -> 595.0:3085.0
NetworkPoint 3145.0:-4790.0 -> 3100.0:-4790.0
NetworkPoint -1850.0:-740.0 -> -1895.0:-740.0
NetworkPoint -3155.0:-740.0 -> -3200.0:-740.0
NetworkPoint 3250.0:4195.0 -> 3250.0:4240.0
NetworkPoint 865.0:-3170.0 -> 
NetworkPoint 3025.0:3865.0 -> 2980.0:3865.0
NetworkPoint 820.0:-1325.0 -> 820.0:-1370.0
NetworkPoint 2605.0:-4790.0 -> 2560.0:-4790.0
NetworkPoint 2140.0:4720.0 -> 2185.0:4720.0
NetworkPoint 1210.0:-4790.0 -> 1165.0:-4790.0
NetworkPoint -4625.0:3115.0 -> -4670.0:3115.0
NetworkPoint -3830.0:-770.0 -> -3785.0:-770.0
NetworkPoint 3400.0:4720.0 -> 3445.0:4720.0
NetworkPoint 3655.0:1990.0 -> 3655.0:1945.0
NetworkPoint 3685.0:760.0 -> 3685.0:805.0
NetworkPoint -4700.0:3310.0 -> -4700.0:3355.0
NetworkPoint -4700.0:1435.0 -> -4700.0:1480.0
NetworkPoint -4730.0:2665.0 -> -4730.0:2620.0
NetworkPoint 2740.0:3115.0 -> 2695.0:3115.0
NetworkPoint -2825.0:4750.0 -> -2870.0:4750.0
NetworkPoint 85.0:3115.0 -> 40.0:3115.0
NetworkPoint -4730.0:-215.0 -> -4730.0:-260.0
NetworkPoint -4700.0:-3320.0 -> -4700.0:-3275.0
NetworkPoint -4730.0:-2090.0 -> -4730.0:-2135.0
NetworkPoint -950.0:-4235.0 -> -995.0:-4235.0
NetworkPoint 595.0:-4490.0 -> 640.0:-4490.0
NetworkPoint -680.0:4720.0 -> -635.0:4720.0
NetworkPoint 3655.0:1855.0 -> 3655.0:1810.0
NetworkPoint 3685.0:625.0 -> 3685.0:670.0
NetworkPoint 1720.0:4750.0 -> 1675.0:4750.0
NetworkPoint 3250.0:4150.0 -> 3250.0:4195.0
NetworkPoint 820.0:-1370.0 -> 820.0:-1415.0
NetworkPoint -1805.0:-770.0 -> -1760.0:-770.0
NetworkPoint -3200.0:-770.0 -> -3155.0:-770.0
NetworkPoint 3655.0:-4730.0 -> 3655.0:-4775.0
NetworkPoint 280.0:2710.0 -> 280.0:2665.0
NetworkPoint 310.0:1480.0 -> 310.0:1525.0
NetworkPoint 1900.0:3085.0 -> 1945.0:3085.0
NetworkPoint -3965.0:4720.0 -> -3920.0:4720.0
NetworkPoint -500.0:-740.0 -> -545.0:-740.0
NetworkPoint 3415.0:-740.0 -> 3370.0:-740.0
NetworkPoint 3475.0:-3200.0 -> 3520.0:-3200.0
NetworkPoint 2020.0:-740.0 -> 1975.0:-740.0
NetworkPoint 2080.0:-3200.0 -> 2125.0:-3200.0
NetworkPoint -1970.0:3115.0 -> -2015.0:3115.0
NetworkPoint 3685.0:715.0 -> 3685.0:760.0
NetworkPoint 3655.0:1945.0 -> 3655.0:1900.0
NetworkPoint -4730.0:-305.0 -> -4730.0:-350.0
NetworkPoint -4730.0:2620.0 -> -4730.0:2575.0
NetworkPoint -4700.0:1390.0 -> -4700.0:1435.0
NetworkPoint 2425.0:-3170.0 -> 2380.0:-3170.0
NetworkPoint 3655.0:-2810.0 -> 3655.0:-2855.0
NetworkPoint 3250.0:4240.0 -> 3250.0:4285.0
